,0,1,2,3,4,5,6,7,8,9
65,0.4,0.8,0.6,5.6,2.2,0.2,1.2,0.4,0.6,0.0
66,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
67,2.0,2.6,3.8,1.6,1.8,1.0,1.0,0.8,1.2,0.4
68,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
69,36.2,54.6,67.6,78.8,85.2,91.6,94.4,96.6,99.0,99.6
70,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
71,84.0,87.8,90.0,92.8,95.2,97.0,98.4,98.6,99.2,99.8
72,93.6,97.6,98.8,99.2,99.4,99.8,99.8,100.0,100.0,100.0
73,99.0,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74,14.8,29.4,39.0,46.0,54.2,68.4,75.8,81.2,90.2,94.0
75,67.4,83.0,88.4,91.2,93.2,95.4,97.2,98.4,99.2,99.2
76,98.4,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,83.4,90.4,92.6,94.8,95.6,96.0,97.4,97.4,98.2,99.0
78,86.4,88.0,89.8,93.4,94.4,95.2,98.2,98.8,99.6,99.8
79,31.8,54.8,68.2,80.8,86.0,92.6,95.8,97.4,99.0,99.4
80,4.8,6.6,14.4,11.8,10.0,13.2,11.8,11.8,9.4,8.4
81,1.2,4.0,0.6,0.6,2.6,0.4,0.6,1.2,1.2,0.6
82,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83,16.2,22.2,28.2,32.4,45.0,54.0,63.6,72.0,80.0,88.2
84,38.6,63.0,76.4,84.4,89.6,93.8,96.0,98.0,98.2,98.8
85,16.2,24.8,33.6,46.0,58.8,66.6,75.2,82.4,90.8,94.6
86,13.6,17.0,31.8,43.2,54.6,66.6,77.8,86.8,93.8,97.2
87,40.8,61.6,73.6,82.2,87.6,93.6,96.4,97.6,98.2,99.2
88,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
89,1.2,0.2,4.6,0.4,0.4,1.4,1.4,1.6,0.2,0.6
90,38.8,51.4,65.2,77.2,85.4,90.2,94.0,96.2,97.6,98.4
91,4.2,7.0,8.6,8.4,11.0,13.8,16.6,18.2,18.4,18.6
92,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,0.8,1.6,0.4,3.6,1.4,1.0,1.0,0.8,0.4,2.0
94,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.4
95,94.8,97.2,97.6,98.4,99.0,99.4,100.0,100.0,100.0,100.0
96,81.2,88.0,92.0,94.0,96.0,97.0,98.2,99.2,99.2,99.2
97,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98,4.0,7.4,3.8,4.0,13.2,9.6,10.0,14.2,18.4,18.0
99,3.6,9.4,8.8,8.6,7.2,9.6,8.0,11.6,8.2,7.4
0,0.6,0.6,0.4,0.6,1.4,0.2,2.8,4.2,0.8,1.8
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2,1.0,2.0,1.2,0.4,2.2,4.8,3.4,2.8,2.0,1.0
3,32.4,57.6,69.2,80.4,89.0,95.0,97.2,98.8,99.6,100.0
4,5.4,11.0,7.8,12.8,8.6,11.0,12.4,11.4,23.4,24.0
5,16.2,22.8,25.6,37.2,45.6,54.6,67.8,73.8,83.0,86.8
6,15.0,28.6,34.4,49.0,53.0,64.2,72.2,80.2,88.6,93.6
7,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8,82.4,86.0,90.2,95.8,97.8,98.8,98.4,98.6,99.4,99.6
9,95.0,97.6,98.2,99.6,99.8,100.0,100.0,100.0,100.0,100.0
10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
11,5.2,13.0,12.4,17.6,18.8,21.2,21.0,24.8,30.0,34.4
12,0.2,1.2,2.8,3.4,1.2,1.0,3.4,2.4,2.4,1.4
13,84.8,91.0,93.0,96.4,96.6,97.6,98.8,99.2,99.8,100.0
14,2.6,1.6,0.4,0.0,0.2,1.8,4.2,4.4,3.8,1.2
15,40.4,55.8,72.6,83.2,90.6,94.4,96.4,97.2,98.4,99.6
16,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
17,54.4,74.6,84.0,89.0,91.2,94.4,95.4,97.4,98.0,98.6
18,94.8,96.6,97.8,99.2,99.4,100.0,100.0,100.0,100.0,100.0
19,62.6,79.8,85.8,91.6,94.0,95.8,97.8,99.0,99.2,99.2
20,96.4,97.4,98.0,99.4,99.6,100.0,100.0,100.0,100.0,100.0
21,19.4,32.6,33.6,47.6,62.2,72.2,79.8,86.8,90.4,95.0
22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
23,40.4,61.8,76.2,85.6,92.6,95.8,96.6,98.2,99.0,99.6
24,0.2,1.6,0.6,0.4,3.4,3.0,3.2,2.4,4.2,1.4
25,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26,59.4,73.0,82.8,89.6,93.8,95.6,97.8,98.8,99.4,99.8
27,2.0,1.2,3.0,1.0,1.2,0.8,2.6,0.4,0.6,1.4
28,32.6,59.0,72.4,81.2,89.8,94.0,96.8,97.8,98.8,99.2
29,82.6,88.6,91.0,93.8,96.6,98.4,98.8,99.2,98.8,99.6
30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31,94.2,97.0,97.8,98.0,99.0,99.8,99.8,100.0,100.0,100.0
32,93.8,96.4,97.0,98.8,99.4,100.0,100.0,100.0,100.0,100.0
33,3.8,8.2,6.0,7.0,10.4,9.6,15.4,16.6,13.0,11.8
34,62.6,74.4,84.2,89.0,93.4,95.0,97.4,97.8,99.4,99.4
35,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.6,0.0
36,18.2,24.0,35.6,43.2,53.4,62.8,74.4,85.2,90.6,93.6
37,96.2,98.4,99.0,99.4,99.6,99.4,99.6,100.0,100.0,100.0
38,10.0,2.6,2.4,5.8,11.2,11.6,10.8,14.4,13.8,16.8
39,25.8,36.6,44.2,55.6,69.0,82.4,87.6,93.0,95.6,97.4
40,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
41,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4
42,1.2,2.8,0.2,0.8,0.2,0.0,0.4,0.4,1.6,2.0
43,99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,38.0,64.2,76.2,88.4,91.4,94.6,96.4,96.8,97.8,98.6
45,0.2,1.2,0.8,1.0,1.0,1.2,2.0,2.2,0.8,2.8
46,0.2,0.0,0.0,0.4,0.0,0.8,0.2,0.0,0.0,0.0
47,96.0,97.2,98.6,99.0,99.8,100.0,100.0,100.0,100.0,100.0
48,1.8,0.6,1.2,2.8,1.0,1.4,3.6,0.4,2.6,1.0
49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
50,19.4,24.4,34.2,40.8,55.2,67.0,77.2,85.2,91.2,95.4
51,10.0,9.4,7.2,9.0,6.4,9.0,9.6,12.8,13.0,13.0
52,93.0,96.2,97.8,98.8,99.8,100.0,100.0,100.0,100.0,100.0
53,39.4,58.0,74.0,83.4,90.6,93.4,95.6,97.6,97.8,98.6
54,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55,14.6,33.4,36.2,47.6,59.6,70.4,80.2,86.4,92.0,96.6
56,10.8,19.2,22.2,31.2,38.8,48.4,53.4,64.2,73.8,78.8
57,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
58,5.4,7.8,6.8,5.0,9.4,11.0,16.2,18.0,19.6,20.4
59,63.8,75.8,84.2,89.4,95.4,96.0,97.0,98.2,99.2,99.2
60,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
61,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2
62,63.6,75.6,86.4,93.4,94.8,95.2,96.6,98.4,98.8,99.4
63,64.0,74.6,84.8,89.2,93.6,95.4,96.4,98.2,98.6,99.0
64,16.4,26.2,35.0,45.2,63.6,73.4,82.4,90.0,94.6,97.6
65,5.2,10.0,11.2,11.8,15.0,18.2,21.4,27.0,26.6,26.0
66,18.6,28.0,31.0,43.0,54.0,61.8,69.4,78.4,85.0,92.0
67,18.2,27.4,33.8,47.0,55.4,66.0,72.0,83.8,93.0,96.2
68,5.2,11.6,9.2,11.8,16.2,20.0,20.2,20.8,24.6,28.0
69,65.6,77.2,86.6,92.2,94.4,96.0,98.0,99.0,99.6,99.8
70,62.6,78.0,85.2,91.2,95.6,97.2,98.2,98.8,99.4,99.2
71,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
72,80.8,88.0,92.0,94.4,97.2,97.0,98.4,99.2,99.6,99.8
73,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,0.2,0.0,0.0,0.6,0.2,1.4,0.0,0.0,0.0,0.0
76,17.6,27.0,31.6,38.6,45.2,52.2,58.4,64.6,73.6,82.0
77,81.4,88.4,90.2,92.6,96.0,97.4,98.6,99.4,99.8,99.8
78,40.4,62.6,76.2,84.8,89.8,94.0,96.2,97.4,98.8,99.2
79,1.6,0.2,0.2,1.0,1.0,2.4,0.6,1.2,1.0,2.0
80,95.6,98.2,98.4,98.4,99.2,99.2,99.2,99.8,100.0,100.0
81,33.0,50.4,64.8,80.4,87.4,94.0,97.2,98.6,99.0,99.6
82,1.2,3.2,2.0,2.6,3.2,0.2,0.4,3.0,1.2,1.8
83,99.2,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,22.2,26.0,35.8,47.2,63.6,76.4,83.6,89.6,92.8,95.0
85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,37.0,53.6,67.2,81.2,89.8,92.6,93.8,96.6,98.2,99.2
87,61.8,75.8,85.4,91.2,95.4,96.4,97.4,97.2,97.8,98.8
88,47.4,63.6,76.4,86.2,91.2,94.8,97.6,97.4,99.4,99.6
89,85.0,90.0,92.2,94.0,94.8,97.2,97.6,97.4,98.4,99.4
90,81.0,88.8,91.8,94.0,96.2,96.2,96.2,97.2,97.6,98.4
91,14.6,25.6,32.6,42.0,45.2,55.6,66.6,74.8,84.6,89.2
92,94.0,96.6,99.0,99.4,99.4,99.2,99.2,99.4,100.0,100.0
93,2.0,1.0,1.2,1.4,0.8,2.2,0.8,2.6,2.2,2.8
94,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,96.6,98.4,99.0,99.8,99.8,100.0,100.0,100.0,100.0,100.0
96,85.2,88.0,89.2,93.6,94.4,95.2,96.0,98.4,99.4,99.8
97,0.2,0.8,1.2,0.2,0.8,0.2,0.4,1.2,0.0,0.4
98,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
99,82.0,89.0,92.4,94.6,97.2,98.4,98.4,98.8,99.2,99.8
0,16.8,29.0,43.6,55.0,67.8,76.0,82.6,87.0,91.0,95.0
1,63.2,79.8,87.2,91.8,95.4,97.6,98.8,99.2,99.4,99.4
2,83.0,89.8,90.2,93.4,96.0,97.8,97.6,98.4,98.6,99.2
3,8.6,9.0,9.0,14.4,15.0,13.6,16.0,18.6,14.2,18.8
4,0.6,1.0,1.4,2.0,0.2,0.4,1.0,0.2,2.6,2.4
5,1.2,1.4,0.4,1.4,0.8,0.8,1.6,2.2,0.8,0.2
6,78.2,85.4,90.8,93.4,96.2,98.2,99.0,99.6,99.6,99.6
7,95.0,97.0,98.6,99.4,99.2,99.2,99.0,98.8,99.6,99.8
8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9,36.0,52.6,68.0,79.8,86.8,90.0,94.4,96.8,97.6,98.6
10,98.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
11,81.6,86.8,92.6,96.6,98.0,98.6,98.2,98.8,99.2,99.2
12,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13,94.2,97.4,98.6,99.2,99.4,99.6,99.8,100.0,100.0,100.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
15,36.6,57.6,68.4,76.8,84.2,92.2,96.2,96.8,98.0,98.8
16,8.4,28.8,37.0,45.2,53.4,64.0,73.4,81.0,88.2,93.2
17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18,14.0,21.8,31.2,44.2,56.4,69.0,80.0,90.0,94.0,95.6
19,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.2
20,42.8,57.8,70.8,82.8,88.8,94.6,96.8,98.2,98.6,99.6
21,60.4,76.2,88.0,92.4,95.4,97.2,98.8,99.2,99.2,99.6
22,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
23,60.0,75.4,85.6,90.6,96.0,97.2,98.2,99.2,99.4,99.8
24,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
25,94.8,96.6,98.0,98.8,99.0,99.4,99.6,99.8,99.8,100.0
26,94.4,96.2,98.4,98.8,99.4,99.8,100.0,100.0,100.0,100.0
27,0.4,0.8,4.0,2.4,1.0,1.0,2.4,0.8,0.8,2.6
28,84.2,90.6,91.8,95.4,96.4,97.0,97.2,98.2,98.0,98.4
29,5.8,6.6,8.6,8.0,8.4,10.0,10.0,13.4,19.2,21.0
30,31.8,46.4,68.0,80.6,87.6,91.6,94.6,97.0,98.4,99.2
31,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0
32,98.4,99.0,99.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0
33,18.2,33.0,38.8,50.6,55.4,71.0,81.6,89.4,94.8,97.2
34,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0
35,81.6,86.0,91.8,94.6,97.4,98.2,98.0,99.0,99.0,99.0
36,82.0,88.4,92.0,95.2,96.0,97.8,99.2,99.2,99.6,99.4
37,4.0,11.4,12.0,12.2,9.2,7.4,6.2,7.6,12.4,19.6
38,30.0,50.0,70.8,76.6,86.2,93.2,96.0,98.0,98.8,98.8
39,62.6,75.8,84.4,91.4,95.0,97.0,98.0,98.6,99.0,99.4
40,95.4,98.2,99.6,99.6,99.6,99.8,99.8,100.0,100.0,100.0
41,4.4,3.8,2.8,5.6,5.2,2.2,7.4,6.6,5.4,9.2
42,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
43,11.2,22.2,29.8,40.6,52.6,62.8,66.6,75.8,82.4,89.0
44,0.2,0.4,1.0,3.0,5.0,2.0,0.8,1.2,0.4,0.2
45,63.6,75.8,85.8,91.0,93.8,95.8,96.2,97.2,98.2,98.8
46,94.6,97.4,98.2,99.2,100.0,100.0,100.0,100.0,100.0,100.0
47,94.6,97.6,98.8,98.6,99.6,99.8,100.0,100.0,100.0,100.0
48,8.8,12.8,12.8,14.8,11.6,16.4,13.6,19.0,17.0,22.0
49,60.4,72.8,83.0,90.0,93.2,94.2,96.6,97.6,98.8,99.6
50,35.0,50.4,65.4,78.2,87.4,93.2,97.2,99.0,99.2,99.8
51,95.2,96.4,98.4,99.2,99.4,99.8,100.0,100.0,100.0,100.0
52,6.0,9.4,11.0,10.8,13.4,9.8,14.6,20.6,24.6,30.8
53,1.2,1.4,0.2,1.6,0.6,0.6,0.0,2.8,0.4,2.2
54,1.6,2.6,0.0,0.8,1.2,2.2,0.0,1.6,0.8,1.8
55,37.2,52.0,66.2,78.8,89.0,93.0,96.4,98.0,99.0,99.2
56,94.2,96.8,98.4,99.2,100.0,100.0,100.0,100.0,100.0,100.0
57,62.8,78.0,85.4,91.6,94.4,96.6,97.4,98.4,98.2,98.6
58,16.4,23.0,29.6,34.6,43.4,54.6,67.6,78.2,85.8,91.8
59,3.8,9.2,8.0,10.8,13.2,19.6,18.6,20.6,24.2,23.0
60,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
61,62.4,79.4,88.4,93.4,95.4,97.4,98.6,99.4,99.8,99.8
62,12.8,30.4,36.2,50.0,63.0,72.8,79.4,84.8,89.6,91.2
63,94.0,96.4,98.6,98.2,98.2,99.2,99.8,100.0,100.0,100.0
64,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0
65,0.2,0.8,3.2,0.8,0.0,0.6,1.6,0.4,2.6,0.4
66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
67,0.2,1.6,1.8,0.2,1.0,1.0,0.4,2.0,1.2,2.2
68,98.0,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
69,7.6,7.8,8.6,9.8,7.0,9.8,8.8,14.2,20.6,23.8
70,84.2,89.6,94.0,95.8,97.8,98.0,98.6,98.0,97.8,98.6
71,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0
72,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.6,0.2
73,15.6,19.8,26.0,37.6,44.0,55.2,62.2,76.2,82.8,88.6
74,81.8,85.8,90.4,93.0,96.0,97.8,98.8,98.6,99.4,100.0
75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
76,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,93.4,96.4,98.2,99.0,99.6,99.6,100.0,100.0,100.0,100.0
78,93.4,96.4,95.6,97.0,98.6,99.6,99.8,100.0,100.0,100.0
79,16.8,31.2,40.6,54.2,62.6,75.4,85.8,92.2,95.6,98.0
80,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
81,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
82,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83,6.4,7.2,13.0,10.4,9.4,13.0,17.6,17.4,26.8,23.0
84,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
85,34.4,55.0,69.2,79.2,89.8,94.0,96.6,97.6,99.2,98.8
86,96.0,97.8,99.2,99.4,99.8,99.6,99.8,100.0,100.0,100.0
87,64.0,78.6,88.0,92.0,95.2,96.4,97.6,99.2,99.6,99.8
88,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0
89,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
90,2.4,3.6,12.2,12.0,10.0,13.8,19.4,18.0,17.6,18.4
91,93.0,97.6,98.4,99.4,99.8,99.8,99.8,100.0,100.0,100.0
92,60.4,76.6,86.2,93.2,95.4,97.0,98.4,99.0,99.2,99.6
93,14.2,23.2,36.6,42.6,52.8,65.0,71.8,82.0,87.4,91.6
94,0.8,0.6,1.0,1.8,0.6,0.0,1.2,0.8,0.6,0.6
95,22.2,37.6,43.2,54.2,64.8,77.0,83.8,89.6,94.2,96.2
96,82.8,88.6,93.8,95.8,97.4,98.6,98.2,98.2,97.6,98.6
97,99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98,15.2,25.2,38.2,44.6,53.6,64.2,71.0,79.0,86.4,91.6
99,8.0,11.4,14.8,15.0,10.8,10.0,11.6,11.4,11.4,14.2
0,6.0,8.6,7.8,10.4,10.0,9.0,8.0,10.4,6.8,5.8
1,0.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
2,1.2,4.0,2.6,0.6,1.0,0.6,1.0,0.6,0.8,1.6
3,14.8,24.6,30.0,44.2,49.8,61.6,68.0,77.4,84.6,91.8
4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6,40.4,57.2,71.6,83.4,88.2,93.0,95.4,97.8,98.4,99.2
7,0.4,0.0,0.2,0.4,0.6,0.2,0.0,0.0,0.0,0.2
8,2.6,1.4,0.8,1.8,1.6,3.6,4.0,1.8,1.2,1.8
9,4.8,6.4,6.4,5.6,9.4,9.0,12.2,13.0,11.2,18.6
10,82.4,84.2,90.0,94.0,96.6,97.8,98.6,99.4,100.0,100.0
11,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13,59.4,72.8,84.8,90.0,93.4,97.6,98.6,99.0,99.4,99.8
14,0.2,1.4,1.4,1.4,1.4,2.0,1.4,2.0,0.8,3.8
15,83.2,86.8,91.0,93.6,95.2,98.0,99.2,99.2,99.6,99.8
16,94.8,97.0,98.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0
17,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20,5.4,6.8,5.8,13.8,16.6,20.4,22.8,28.0,27.4,29.6
21,46.0,59.4,70.4,80.4,87.4,92.8,96.2,97.6,99.2,99.4
22,95.8,97.2,98.4,99.6,99.4,99.6,99.8,99.8,100.0,100.0
23,2.2,1.0,0.2,1.4,1.8,1.6,1.0,1.4,3.0,1.2
24,0.4,0.2,1.2,0.4,2.6,3.0,4.0,3.2,0.2,0.8
25,3.2,6.4,11.6,11.0,9.8,8.8,9.2,14.2,13.2,12.6
26,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27,0.0,0.6,2.8,2.2,5.2,0.2,0.4,1.0,1.2,2.4
28,95.6,97.0,98.6,99.4,99.2,99.8,99.8,99.6,99.6,100.0
29,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
30,0.4,1.0,0.6,0.6,1.4,0.6,0.2,0.4,0.8,1.0
31,41.4,59.8,78.2,84.2,91.0,93.8,96.8,97.2,98.0,98.6
32,12.8,26.6,41.2,51.0,61.6,67.6,77.0,85.8,91.4,95.0
33,4.6,1.6,7.4,7.6,14.4,17.2,13.4,16.0,16.2,14.6
34,3.6,9.4,11.6,13.4,17.2,15.8,22.8,24.8,32.2,31.2
35,94.0,95.8,98.0,97.8,99.0,99.2,99.2,99.4,100.0,100.0
36,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
37,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,83.0,88.4,91.0,93.2,96.6,98.0,98.2,99.0,99.0,99.6
39,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40,44.4,62.8,78.2,88.6,94.8,97.0,98.0,98.6,99.0,99.0
41,4.2,0.8,0.6,1.2,0.8,0.6,3.6,3.4,1.2,2.2
42,92.8,95.0,98.0,98.8,99.4,99.8,100.0,100.0,100.0,100.0
43,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,63.6,77.0,88.2,90.0,94.6,95.8,97.8,99.0,99.4,99.4
45,63.4,80.8,87.8,91.8,95.0,96.6,97.8,99.0,99.0,99.2
46,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
47,1.2,1.0,0.8,0.8,0.2,1.0,0.2,1.0,2.0,1.8
48,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
50,46.0,62.6,73.4,82.6,91.0,95.2,96.4,97.4,98.6,99.0
51,62.4,75.6,85.6,89.6,94.0,96.4,97.8,98.2,99.0,99.0
52,95.4,97.4,98.6,99.4,100.0,100.0,100.0,100.0,100.0,100.0
53,0.8,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0
54,10.4,9.0,8.6,13.6,14.0,15.0,13.0,18.2,16.8,19.2
55,30.6,46.0,64.8,79.0,87.6,92.2,96.8,98.4,98.8,99.2
56,1.2,3.6,0.8,0.4,0.6,0.6,1.4,1.0,1.0,1.8
57,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.8,0.2,0.4,0.6,4.2,0.8,1.6,0.6,1.0,2.6
59,7.4,10.0,11.6,13.4,13.6,15.2,17.0,24.8,28.4,27.6
60,19.8,26.8,28.8,33.4,41.8,49.0,56.8,72.4,82.4,88.4
61,63.0,76.6,84.8,90.6,92.4,95.6,96.4,98.4,99.6,100.0
62,96.0,98.2,98.8,99.6,99.6,99.8,99.8,99.8,100.0,100.0
63,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
64,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
65,59.8,72.4,84.0,92.4,94.6,96.8,97.4,98.8,99.6,99.8
66,36.6,52.0,64.8,76.4,84.0,90.4,95.2,96.8,98.8,99.0
67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
68,83.0,86.8,90.4,95.2,97.4,98.4,98.0,99.2,99.6,99.8
69,19.6,32.6,38.4,48.4,55.6,65.0,79.4,86.0,88.8,91.8
70,11.4,20.8,34.0,41.4,49.6,59.2,66.2,73.6,81.8,88.8
71,98.0,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
72,60.4,78.8,86.8,92.8,95.8,97.4,98.2,99.4,100.0,100.0
73,94.6,96.6,99.2,98.6,99.0,99.6,100.0,100.0,100.0,100.0
74,1.2,0.8,1.4,0.2,1.2,1.2,2.2,3.6,1.0,2.2
75,19.4,26.8,32.6,46.6,60.8,68.0,77.2,84.8,90.2,94.0
76,98.8,99.4,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,98.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
78,1.2,1.6,1.2,0.4,1.8,1.4,1.2,0.6,2.0,2.4
79,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
80,6.4,7.0,6.4,7.0,7.2,9.2,10.8,14.0,13.8,8.6
81,0.4,0.6,0.6,2.4,0.8,4.0,2.4,0.8,2.6,1.2
82,61.6,75.2,84.4,90.8,94.2,96.8,97.8,99.2,100.0,100.0
83,7.4,15.0,14.4,15.4,19.0,24.4,26.4,26.8,33.6,33.0
84,0.8,1.2,1.0,0.6,0.2,3.0,0.8,1.4,1.6,0.6
85,16.0,22.4,26.2,46.0,57.2,65.6,72.8,83.6,91.2,94.6
86,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
87,40.6,60.4,73.2,80.2,87.2,91.8,95.8,97.8,97.6,98.4
88,0.2,0.6,2.8,0.0,3.0,0.0,1.0,3.0,0.8,1.6
89,98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
90,27.0,28.8,38.0,48.4,58.6,71.0,82.4,88.2,93.0,96.0
91,17.2,24.8,29.8,37.2,50.2,59.4,70.6,80.4,88.0,93.8
92,3.2,7.0,8.0,8.6,8.6,8.2,8.4,9.2,20.6,17.0
93,62.2,77.2,85.6,91.2,92.6,95.0,98.2,98.4,98.8,99.6
94,18.4,27.8,34.2,45.6,60.0,68.0,78.0,87.4,92.0,95.4
95,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
96,20.6,32.4,35.6,51.6,58.0,71.8,81.8,90.0,94.6,97.2
