-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-3.097084045410156250e+01,8.100156784057617188e+00,5.265694618225097656e+00,1.834130096435546875e+01,3.022657155990600586e+00,2.067261314392089844e+01,1.609027862548828125e+01,-6.702514171600341797e+00,-7.067251682281494141e+00
-3.098106765747070312e+01,8.296605110168457031e+00,5.386859416961669922e+00,1.812953567504882812e+01,3.209598541259765625e+00,2.082089614868164062e+01,1.578413009643554688e+01,-6.771111488342285156e+00,-7.285700798034667969e+00
-1.858882904052734375e+01,7.441383361816406250e+00,2.317191696166992188e+01,-8.546236991882324219e+00,1.574164581298828125e+01,2.067056846618652344e+01,-1.596291959285736084e-01,-1.648831748962402344e+01,-2.269107246398925781e+01
-2.706024360656738281e+01,4.675649166107177734e+00,5.296506881713867188e+00,1.985232925415039062e+01,3.133145809173583984e+00,1.709157562255859375e+01,1.807259178161621094e+01,-7.017120838165283203e+00,-4.112853050231933594e+00
-3.088256454467773438e+01,7.742497920989990234e+00,5.014727115631103516e+00,1.866445350646972656e+01,2.673748254776000977e+00,2.034092521667480469e+01,1.652618026733398438e+01,-6.538774490356445312e+00,-6.634692192077636719e+00
-3.094424057006835938e+01,7.939963817596435547e+00,5.153685569763183594e+00,1.849596023559570312e+01,2.863510847091674805e+00,2.052739524841308594e+01,1.628868484497070312e+01,-6.627712249755859375e+00,-6.881061553955078125e+00
-2.521124458312988281e+01,3.558454990386962891e+00,5.796824932098388672e+00,2.019889259338378906e+01,3.785584449768066406e+00,1.599085998535156250e+01,1.901732635498046875e+01,-7.781089305877685547e+00,-2.559271097183227539e+00
-2.196959495544433594e+01,8.734863281250000000e+00,2.100344467163085938e+01,-6.230477809906005859e+00,1.411524963378906250e+01,2.188213157653808594e+01,-3.158612549304962158e-01,-1.448903274536132812e+01,-2.398671340942382812e+01
-3.095560073852539062e+01,7.824353694915771484e+00,5.080053806304931641e+00,1.863280868530273438e+01,2.733854770660400391e+00,2.042524147033691406e+01,1.644180297851562500e+01,-6.576810836791992188e+00,-6.755084037780761719e+00
